Image_name|caption_number|caption
Q007.jpg|1|Para wisudawan mengenakan jubah hitam dengan kerah dan selempang berwarna biru, serta topi toga persegi di kepala mereka, sementara anggota pramuka mengenakan seragam cokelat khas lengkap dengan hasduk merah putih.
Q007.jpg|2|Mereka sedang melakukan prosesi arak-arakan dengan berjalan tegap, di mana seorang wisudawati dan wisudawan di depan membawa bendera Merah Putih dan bendera institusi, sementara yang lain memegang buku atau ijazah berwarna biru tua.
Q007.jpg|3|Terdapat logo berwarna kuning keemasan berbentuk lambang resmi Institut Teknologi Sepuluh Nopember (ITS) yang tercetak jelas di tengah bendera berwarna biru yang dibawa oleh wisudawan di sisi kanan.
Q007.jpg|4|Acara ini berlangsung di dalam sebuah gedung aula atau stadion indoor yang sangat luas, dengan tribun penonton yang penuh di lantai atas serta dekorasi kain draperi berwarna biru dan putih yang menghiasi pinggiran balkon.
Q008.jpg|0|Banyak orang yang didominasi oleh laki-laki dengan profesi sebagai akademisi atau wisudawan terlihat berbaris rapi di atas panggung acara.
Q008.jpg|1|Mereka mengenakan seragam toga akademik berwarna hitam pekat yang dipadukan dengan topi wisuda serta hiasan kalung atau selempang berwarna ungu dan emas.
Q008.jpg|2|Seluruh peserta tampak duduk tegak dan tenang menghadap ke arah depan, seolah sedang mengikuti prosesi upacara wisuda yang khidmat.
Q008.jpg|3|Teks WISUDA KE-127 tercetak jelas pada dua layar besar di sisi kiri dan kanan panggung, dengan logo institusi berwarna biru dan putih yang berada di layar bagian tengah.
Q008.jpg|4|Acara ini berlangsung di dalam sebuah gedung serbaguna atau auditorium besar yang dihiasi tirai draperi bergaris biru dan putih, lengkap dengan meja panjang, podium kayu, rangkaian bunga, serta speaker aktif di bagian depan panggung.
Q009.jpg|0|Terdapat beberapa orang pengendara sepeda motor, yang kemungkinan besar berprofesi sebagai mahasiswa, terlihat melintas di jalan raya bawah.
Q009.jpg|1|Mereka mengenakan atribut helm pelindung kepala serta pakaian kasual berwarna gelap dan terang yang nyaman untuk berkendara.
Q009.jpg|2|Orang-orang tersebut sedang mengendarai kendaraan mereka menyusuri jalan aspal yang lurus menuju ke arah dalam kampus.
Q009.jpg|3|Pada struktur jembatan pedestrian melengkung berwarna putih, terdapat tulisan kapital berwarna hitam yang berbunyi INSTITUT TEKNOLOGI SEPULUH NOPEMBER.
Q009.jpg|4|Latar belakang gambar menampilkan area kampus yang sangat hijau dengan bundaran taman besar di tengah, dikelilingi oleh pepohonan rindang dan kompleks bangunan beratap oranye di kejauhan.
Q010.jpg|0|Terdapat empat orang laki-laki yang tampak duduk berjejer di balik sebuah meja panjang dalam suasana formal.
Q010.jpg|1|Mereka mengenakan pakaian yang bervariasi, mulai dari kemeja batik lengan panjang, kemeja putih polos, hingga seragam loreng hijau khas militer.
Q010.jpg|2|Para peserta tampak sedang menghadiri sebuah rapat atau diskusi serius, dengan salah satu pria berbaju putih sedang berbicara ke arah mikrofon sementara yang lain menyimak.
Q010.jpg|3|Di dinding belakang, terpampang jelas logo Institut Teknologi Sepuluh Nopember (ITS) yang berbentuk bunga teratai kuning di dalam roda gigi berwarna biru.
Q010.jpg|4|Ruangan rapat ini memiliki dinding berpanel kayu dengan pola garis-garis diagonal, serta dilengkapi meja kayu, kursi empuk, mikrofon, dan botol air mineral di atasnya.
Q011.jpg|0|Terdapat satu orang laki-laki yang tampak sebagai seorang akademisi atau pejabat universitas dalam foto ini.
Q011.jpg|1|Ia mengenakan pakaian seragam wisuda berupa jubah hitam, kemeja putih dengan dasi kupu-kupu, serta topi toga hitam dengan tassel berwarna biru, lengkap dengan kacamata bingkai logam.
Q011.jpg|2|Pria tersebut berdiri tegak di belakang podium dengan tatapan lurus ke depan dan ekspresi serius, seolah sedang memberikan pidato atau menghadiri upacara resmi.
Q011.jpg|3|Pada podium terdapat logo berwarna biru dan kuning yang menampilkan gambar roda gigi, bunga teratai, dan monumen obelisk yang merupakan lambang khas Institut Teknologi Sepuluh Nopember.
Q011.jpg|4|Latar belakang ruangan berupa dinding panel putih dengan lubang-lubang hitam, disertai dengan hiasan bunga segar berwarna merah muda di sisi kiri podium yang memiliki ukiran emas di bagian bawahnya.
Q012.jpg|0|Gambar ini menampilkan satu orang perempuan yang berperan sebagai wisudawati atau pembicara utama.
Q012.jpg|1|Ia mengenakan jubah wisuda berwarna hitam dengan kemeja putih berkerah dasi kupu-kupu, serta topi toga hitam yang memiliki hiasan tassel berwarna biru muda.
Q012.jpg|2|Wanita tersebut sedang menyampaikan pidato atau sambutan dengan berbicara melalui mikrofon yang terpasang di depannya.
Q012.jpg|3|Pada podium tempat ia berdiri, terdapat logo khas Institut Teknologi Sepuluh Nopember (ITS) yang menampilkan gambar roda gigi, bunga teratai, dan monumen.
Q012.jpg|4|Latar belakang acara tersebut adalah dinding berpanel putih dengan pola titik-titik hitam, serta terdapat rangkaian bunga lili dan mawar merah muda di sisi kiri podium yang berukir motif emas.
Q013.jpg|0|Gambar tersebut menampilkan satu orang perempuan yang tampaknya merupakan seorang akademisi atau wisudawati.
Q013.jpg|1|Ia mengenakan pakaian akademik berupa toga hitam dengan kerah putih dan pita kupu-kupu putih, serta memakai jilbab putih dan topi toga hitam dengan rumbai biru.
Q013.jpg|2|Wanita tersebut sedang berdiri di belakang podium dan tampak sedang berbicara atau berpidato melalui mikrofon dengan ekspresi serius sambil membaca teks dari kertas yang dipegangnya.
Q013.jpg|3|Pada bagian depan podium, terdapat logo resmi yang menampilkan gambar bunga teratai berwarna kuning di dalam roda gigi berwarna biru.
Q013.jpg|4|Latar belakangnya adalah dinding putih dengan pola titik-titik hitam yang rapi, dan di sebelah kiri podium terdapat hiasan rangkaian bunga berwarna merah muda dan putih.
Q014.jpg|0|Terdapat tiga orang mahasiswa yang terdiri dari dua orang laki-laki dan satu orang perempuan sedang berdiri berdekatan satu sama lain.
Q014.jpg|1|Mereka bertiga mengenakan seragam jas almamater berwarna biru tua dengan kemeja putih di dalamnya, serta mahasiswi di tengah memakai hijab berwarna hitam.
Q014.jpg|2|Mahasiswa laki-laki di sebelah kiri tersenyum sambil menunjuk temannya di sebelah kanan, dan mereka semua tampak tertawa bahagia saat berinteraksi.
Q014.jpg|3|Pada bagian dada kiri jas almamater yang mereka pakai, terdapat logo institusi dengan tulisan teks ITS berwarna putih yang terbaca dengan jelas.
Q014.jpg|4|Kegiatan tersebut berlangsung di area luar ruangan yang asri dengan latar belakang bangunan berdinding putih, jendela kaca, pepohonan hijau, serta percikan air mancur di sekeliling mereka.
Q015.jpg|0|Gambar tersebut menampilkan dua orang mahasiswa, yaitu satu laki-laki dan satu perempuan.
Q015.jpg|1|Mereka berdua mengenakan seragam almamater berwarna biru tua dengan kemeja putih di dalamnya, serta mahasiswi perempuan tersebut juga mengenakan hijab berwarna cokelat muda dan jam tangan di pergelangan tangan kirinya.
Q015.jpg|2|Mahasiswa laki-laki sedang memegang sebuah brosur sambil tersenyum dan menunjukkannya kepada mahasiswi perempuan yang melihat brosur tersebut dengan ekspresi tenang dan tangan terlipat di depan dada.
Q015.jpg|3|Pada saku seragam mahasiswi perempuan terdapat logo dengan tulisan ITS, sedangkan pada brosur yang dipegang terdapat gambar kereta cepat serta beberapa teks informasi di dalamnya.
Q015.jpg|4|Kegiatan tersebut berlangsung di area dalam ruangan atau koridor gedung yang memiliki latar belakang dinding dengan aksen bilah-bilah kayu vertikal dan tangga di bagian belakang.
Q016.jpg|0|Gambar ini menampilkan empat orang yang terdiri dari dua laki-laki dan dua perempuan.
Q016.jpg|1|Mereka semua mengenakan seragam jas almamater berwarna biru dongker dengan logo di dada kiri, sementara kedua perempuan di dalamnya mengenakan hijab berwarna hitam.
Q016.jpg|2|Kelompok tersebut sedang asyik berfoto selfie bersama dengan ekspresi ceria, di mana beberapa di antaranya menunjukkan gestur jari membentuk huruf V.
Q016.jpg|3|Terdapat logo dan tulisan ITS yang terlihat jelas pada saku jas mereka serta logo besar yang terpampang di bagian atas gedung di belakang.
Q016.jpg|4|Foto ini diambil di area luar ruangan dengan latar belakang sebuah gedung putih beratap merah khas kampus yang dikelilingi pepohonan hijau dan langit berawan.
Q017.jpg|0|Terdapat dua orang mahasiswa, satu laki-laki dan satu perempuan, yang berpose di depan monumen tanda tangan kampus.
Q017.jpg|1|Keduanya mengenakan seragam almamater berwarna biru tua dengan kemeja putih berkerah di bagian dalamnya.
Q017.jpg|2|Mahasiswa laki-laki di sebelah kiri tampak sedang melipat tangan di depan dada dengan ekspresi serius, sementara mahasiswi di sebelah kanan bersandar santai pada tepi monumen dengan satu tangan menopang dagunya.
Q017.jpg|3|Pada bagian depan monumen beton berwarna abu-abu tersebut, tertera tulisan putih yang sangat jelas berbunyi INSTITUT TEKNOLOGI SEPULUH NOPEMBER SURABAYA di sebelah kanan logo perisai biru khas kampus.
Q017.jpg|4|Latar belakang foto menunjukkan area taman kampus yang asri dengan hamparan rumput hijau di bagian depan, deretan tanaman hias perdu, serta struktur monumen ITS berukuran besar yang diapit oleh pepohonan tinggi yang rindang.
Q018.jpg|0|Terdapat dua orang, seorang perempuan dan seorang laki-laki, yang berdiri berdampingan menghadap kamera.
Q018.jpg|1|Keduanya mengenakan seragam blazer berwarna biru tua, dengan perempuan memakai celana jeans dan sepatu krem serta menggantungkan ID card, sedangkan laki-laki memakai kemeja putih, celana abu-abu, dan sepatu putih.
Q018.jpg|2|Mereka sedang tersenyum ceria dan memperagakan pose tangan di depan dada yang membentuk gestur khusus.
Q018.jpg|3|Di latar belakang tepat di antara mereka, terlihat jelas tulisan REKTOR pada sebuah spanduk yang tergantung di dekat tiang bendera.
Q018.jpg|4|Mereka berdiri di atas dek kayu berwarna merah di tepi kolam air mancur yang airnya berwarna hijau, dengan gedung putih beratap oranye dan pepohonan rindang sebagai latar belakang utama.
Q019.jpg|0|Terdapat dua orang mahasiswa, yaitu satu laki-laki dan satu perempuan, yang sedang duduk berdampingan di area kampus.
Q019.jpg|1|Mereka mengenakan seragam almamater berupa jas blazer berwarna biru dongker dengan kemeja putih di dalamnya serta celana panjang berwarna abu-abu muda.
Q019.jpg|2|Keduanya tersenyum ceria ke arah kamera sambil memberikan isyarat jempol ke atas dan melambaikan tangan sebagai tanda semangat.
Q019.jpg|3|Pada bagian dada kiri jas blazer mereka, terlihat jelas terdapat logo atau emblem institusi dengan tulisan singkat ITS.
Q019.jpg|4|Mereka duduk di atas hamparan rumput hijau di area taman kampus dengan latar belakang bangunan gedung bertingkat tinggi dan pepohonan rindang.
Q020.jpg|0|Gambar ini menampilkan dua orang laki-laki, yang terdiri dari seorang lulusan dan seorang pejabat akademik, sedang berdiri berdampingan.
Q020.jpg|1|Laki-laki di sebelah kiri mengenakan toga wisuda hitam dengan kerah biru dan merah serta medali emas di lehernya, sementara laki-laki di sebelah kanan memakai jubah akademik biru tua dengan aksen emas, topi akademik, dan dasi kupu-kupu putih.
Q020.jpg|2|Lulusan tersebut sedang melakukan hormat dua jari di pelipisnya dengan ekspresi tersenyum simpul, sementara pejabat akademik di sebelahnya tersenyum lebar sambil ikut memegang sebuah buku ijazah.
Q020.jpg|3|Pada buku berwarna biru tua yang dipegang oleh keduanya, terdapat tulisan berwarna emas yang berbunyi IJAZAH SARJANA beserta logo institusi di tengahnya.
Q020.jpg|4|Kegiatan ini berlangsung di dalam ruangan yang tampak seperti aula serbaguna, dengan latar belakang sebuah unit pendingin ruangan berwarna putih dan sebagian bendera merah putih yang tergantung.
Q021.jpg|0|Terdapat beberapa orang laki-laki yang terlihat berada di dalam area bangunan tersebut.
Q021.jpg|1|Salah satu orang yang tampak paling jelas mengenakan kemeja lengan pendek berwarna terang dengan motif kotak-kotak.
Q021.jpg|2|Mereka sedang duduk santai di sekitar meja makan dan tampak sedang beristirahat atau beraktivitas di dalam ruangan.
Q021.jpg|3|Pada dinding bata merah di bagian atas, terdapat logo berbentuk roda gigi dengan bunga di tengahnya, serta tulisan besar ZONA KHAS ITS diikuti tulisan Kuliner Halal Aman & Sehat pada papan berwarna putih.
Q021.jpg|4|Latar belakangnya adalah area kantin atau kafe dengan dinding bata ekspos, dilengkapi meja dan kursi kayu, serta langit-langit dengan lampu dan kipas angin gantung.
Q022.jpg|0|Banyak mahasiswa laki-laki terlihat berdiri berkerumun di area terbuka, dengan tiga orang di antaranya menjadi fokus utama di bagian depan.
Q022.jpg|1|Mereka mengenakan seragam resmi berupa jas almamater berwarna biru tua yang dipadukan dengan kemeja putih, dasi berwarna abu-abu gelap, serta celana panjang hitam.
Q022.jpg|2|Para mahasiswa tersebut sedang berdiri tegak dengan berbagai ekspresi wajah, mulai dari tatapan serius ke arah kamera hingga ekspresi yang sedikit meringis seolah menyipitkan mata karena silau.
Q022.jpg|3|Terdapat logo institusi beserta tulisan ITS yang tercetak jelas berwarna putih pada bagian saku dada kiri dari jas almamater yang mereka kenakan.
Q022.jpg|4|Kegiatan ini berlangsung di sebuah lapangan berumput hijau yang luas di bawah langit biru yang cerah, dengan pepohonan rindang dan bayangan kerumunan orang lain yang terlihat samar di latar belakang.
Q023.jpg|0|Tiga orang mahasiswi perempuan terlihat berdiri dengan jelas di bagian depan gambar, sementara banyak orang lainnya tampak samar di kejauhan.
Q023.jpg|1|Mereka mengenakan seragam resmi yang terdiri dari blazer berwarna biru tua, kemeja putih, dasi hitam, rok panjang hitam, serta hijab berwarna putih.
Q023.jpg|2|Mahasiswi di tengah tersenyum manis sambil meletakkan tangan kanannya di dada, sedangkan mahasiswi di sebelah kanannya menatap ke arah samping dengan pose tangan bertolak pinggang.
Q023.jpg|3|Terdapat logo institusi berwarna kuning dan biru yang tersemat di saku dada kiri blazer mereka dengan tulisan teks ITS di bawahnya.
Q023.jpg|4|Kegiatan ini berlangsung di luar ruangan pada sebuah lapangan berumput hijau yang luas, dengan pepohonan di latar belakang serta hamparan karpet biru di sisi kanan bawah.
Q024.jpg|0|Subjek utama gambar adalah jembatan penghubung dengan tulisan nama institusi yang terletak di atas area taman lingkaran.
Q024.jpg|1|Jembatan tersebut memiliki desain modern dengan struktur melengkung, berwarna putih bersih, dan didukung oleh beberapa tiang kokoh.
Q024.jpg|2|Teks INSTITUT TEKNOLOGI SEPULUH NOPEMBER terpampang jelas dalam huruf kapital hitam di sisi jembatan, disertai logo kecil di sebelah kiri.
Q024.jpg|3|Di bawah jembatan, terdapat taman lingkaran yang rimbun dengan pepohonan hijau, tanaman hias berwarna kuning dan merah, serta kolam air kecil di tengahnya.
Q024.jpg|4|Lingkungan tampak tenang dengan langit mendung, pencahayaan alami redup, dan latar belakang gedung-gedung tinggi serta permukiman di kejauhan.
Q025.jpg|0|Gambar ini menampilkan pemandangan udara dari sebuah taman bundar yang terletak di Institut Teknologi Sepuluh Nopember (ITS).
Q025.jpg|1|Taman tersebut memiliki desain simetris dengan area hijau di tengah, dikelilingi oleh pola tanaman berwarna kuning dan oranye yang membentuk motif bunga.
Q025.jpg|2|Beberapa pohon rindang mengelilingi taman, sementara jalur jalan melengkung di sekelilingnya dengan beberapa kendaraan terlihat parkir atau melintas.
Q025.jpg|3|Di sekitar taman, terdapat area hijau yang lebih luas dengan pepohonan lebat.
Q025.jpg|4|Latar belakangnya menunjukkan suasana siang hari yang cerah dengan pencahayaan alami yang merata di seluruh area.
Q026.jpg|0|Terdapat banyak orang yang terlihat dalam gambar ini, yang terdiri dari mahasiswa laki-laki dan perempuan.
Q026.jpg|1|Mereka mengenakan seragam resmi berupa blazer atau jas berwarna biru tua dengan kemeja putih di dalamnya, sementara mahasiswi perempuan juga mengenakan jilbab putih dan rok panjang hitam.
Q026.jpg|2|Seorang mahasiswa laki-laki di bagian depan sedang berjalan sambil memegang sebuah kotak kardus kecil dan membawa tas ransel di punggungnya, dengan tatapan serius melihat ke arah samping.
Q026.jpg|3|Terdapat tulisan ITS. yang terpampang jelas pada bagian atas gapura besar di latar belakang serta logo ITS yang disematkan pada saku blazer mahasiswa tersebut.
Q026.jpg|4|Kegiatan ini berlangsung di area lapangan berumput hijau yang luas di luar ruangan, dengan dukungan struktur panggung besar, tenda putih, dan layar proyeksi raksasa di kejauhan di bawah langit biru yang cerah.
Q027.jpg|0|Gambar ini menampilkan satu orang laki-laki sebagai subjek utama di bagian depan dengan banyak orang laki-laki lainnya yang terlihat berkerumun di latar belakang.
Q027.jpg|1|Ia mengenakan seragam berupa jas berwarna biru dongker, kemeja putih berkerah, celana panjang hitam, serta membawa tas ransel dan menggantungkan kartu identitas dengan tali lanyard berwarna biru di lehernya.
Q027.jpg|2|Pria tersebut sedang tersenyum lebar menatap ke arah samping sambil memegang sebuah ponsel berwarna terang di tangan kanannya.
Q027.jpg|3|Terdapat tulisan ITS berwarna putih yang tercetak dengan jelas tepat di bawah logo emblem berwarna biru dan kuning pada saku dada sebelah kiri jasnya.
Q027.jpg|4|Kegiatan ini berlangsung di area luar ruangan yang lapang dengan hamparan rumput hijau dan sebuah jalur karpet berwarna biru yang terbentang di atas tanah, serta dikelilingi oleh pepohonan rindang di kejauhan.
Q028.jpg|0|Gambar tersebut menampilkan dua orang perempuan yang sedang duduk berdampingan di sebuah area terbuka.
Q028.jpg|1|Kedua perempuan tersebut mengenakan seragam yang terdiri dari blazer berwarna biru tua, kemeja putih, dasi hitam, rok panjang hitam, kaus kaki putih, serta sepatu pantofel hitam, di mana perempuan di sebelah kiri juga mengenakan hijab putih dan topi krem, sementara perempuan di sebelah kanan mengenakan topi biru.
Q028.jpg|2|Mereka berdua tampak sedang bersantai sambil tersenyum lebar dan tertawa riang menghadap ke arah kamera.
Q028.jpg|3|Terdapat tulisan putih RI10 yang terlihat jelas pada bagian depan topi biru yang dikenakan oleh perempuan di sebelah kanan.
Q028.jpg|4|Latar belakang foto tersebut adalah hamparan lahan rumput hijau yang luas dan kering di bawah sinar matahari, tanpa adanya benda pendukung lain di sekitar mereka.
Q029.jpg|0|Gambar ini menampilkan banyak orang yang didominasi oleh mahasiswa laki-laki muda, dengan dua orang di antaranya menjadi fokus utama di bagian depan.
Q029.jpg|1|Mereka mengenakan seragam resmi berupa jas blazer berwarna biru dongker, kemeja putih, dasi hitam, dan celana bahan hitam, serta dilengkapi dengan lanyard gantungan kartu identitas di leher.
Q029.jpg|2|Kedua mahasiswa di depan sedang berpose dengan ekspresi sangat gembira dan tersenyum lebar, di mana salah satu dari mereka merangkul bahu temannya sambil menyilangkan kaki, dan temannya menunjuk ke arahnya dengan jari telunjuk.
Q029.jpg|3|Terdapat logo emblem beserta tulisan ITS yang tercetak jelas pada saku dada kiri jas blazer yang dikenakan oleh mahasiswa berkacamata di sebelah kanan.
Q029.jpg|4|Latar belakang menunjukkan suasana acara di luar ruangan pada area lapangan berumput yang dialasi karpet biru, dengan pepohonan rindang dan bangunan beratap kanopi besar terlihat di kejauhan.
Q030.jpg|0|Gambar ini menampilkan banyak orang, baik laki-laki maupun perempuan, yang tampaknya merupakan mahasiswa atau peserta acara yang berkumpul di lokasi tersebut.
Q030.jpg|1|Mereka mengenakan seragam formal berupa jas blazer berwarna biru tua dipadukan dengan kemeja putih dan dasi hitam, serta beberapa perempuan mengenakan hijab putih.
Q030.jpg|2|Seorang pria di tengah sedang menunjuk ke arah depan dengan tangan kanannya sambil memegang ponsel, sementara orang di sekitarnya juga terlihat memegang ponsel dan melihat ke berbagai arah.
Q030.jpg|3|Pada struktur gerbang di latar belakang, terlihat tulisan T TEKNOLOGI SEPULUH NOPEMBER dan logo PMB ITS. dengan warna-warni cerah.
Q030.jpg|4|Latar belakang menunjukkan area lapangan berumput hijau di luar ruangan dengan struktur gerbang besar berwarna biru dan putih, serta terdapat karpet biru dan pohon-pohon di kejauhan.
Q031.jpg|0|Gambar ini menampilkan sekelompok besar mahasiswa yang mengenakan seragam biru lengkap dengan dasi hitam dan kemeja putih.
Q031.jpg|1|Mereka tampak berpose bersama, beberapa duduk di rumput hijau sementara yang lain berdiri di belakangnya.
Q031.jpg|2|Aktivitas utama terlihat adalah mereka sedang mengambil foto kelompok dengan ekspresi santai dan tersenyum.
Q031.jpg|3|Di sekitar mereka terdapat pohon-pohon rindang dan area lapangan yang luas, menunjukkan suasana outdoor yang asri.
Q031.jpg|4|Langit terlihat cerah dengan sinar matahari yang menyinari seluruh adegan, menciptakan suasana siang hari yang hangat dan menyenangkan.
Q032.jpg|0|Gedung bertingkat tinggi dengan tulisan TOWER 1 ITS di bagian puncaknya menjadi fokus utama gambar ini.
Q032.jpg|1|Bentuk bangunan modern dengan dominasi warna abu-abu, terdiri dari panel-panel kaca dan dinding beton yang simetris.
Q032.jpg|2|Logo ITS berwarna biru dan kuning terlihat jelas di samping tulisan TOWER 1 ITS di bagian atas gedung.
Q032.jpg|3|Di depan gedung, terdapat pohon hijau rindang dan beberapa spanduk iklan berwarna hijau dan putih dengan tulisan FSAD.
Q032.jpg|4|Langit mendung dengan awan tebal memberikan suasana agak suram, namun pencahayaan cukup untuk menonjolkan detail bangunan.
Q033.jpg|0|Gedung Tower 2 ITS menjadi fokus utama dalam gambar ini, dengan desain modern dan struktur tinggi yang mencolok.
Q033.jpg|1|Bentuk gedung berupa persegi panjang vertikal dengan fasad gelap berwarna abu-abu, dilengkapi jendela-jendela kecil yang tersusun rapi membentuk pola geometris.
Q033.jpg|2|Teks TOWER 2 ITS terpampang jelas di bagian atas gedung, disertai logo berwarna biru dan emas yang menonjol.
Q033.jpg|3|Di sekitar gedung, terdapat bangunan pendukung dengan atap merah bata dan taman kecil yang ditanami pohon hijau serta tanaman hias.
Q033.jpg|4|Langit mendung dengan pencahayaan redup memberikan kesan tenang dan formal pada suasana lingkungan sekitar gedung.
Q034.jpg|0|Gedung modern dengan desain arsitektur kontemporer menjadi fokus utama gambar ini.
Q034.jpg|1|Bangunan berwarna abu-abu dengan panel kaca besar dan pola geometris yang simetris, serta beberapa jendela persegi kecil tersebar di sisi bangunan.
Q034.jpg|2|Teks RESEARCH terlihat jelas dalam huruf kapital putih di area depan gedung.
Q034.jpg|3|Beberapa pohon hijau dan tanaman rambat menghiasi area sekitar, menambah kesan alami pada latar belakang urban.
Q034.jpg|4|Langit mendung dengan sedikit cahaya matahari menyinari bangunan, menciptakan suasana formal dan profesional di lingkungan institusi penelitian.
Q035.jpg|0|Terlihat beberapa orang yang kemungkinan besar adalah mahasiswa atau pejalan kaki di sekitar area bundaran.
Q035.jpg|1|Mereka tampak mengenakan pakaian kasual berwarna gelap, meskipun detail seragam sulit dibedakan karena pengambilan gambar dari ketinggian.
