Image_name|caption_number|caption
Q004.jpg|4|Latar belakang tempatnya terlihat sebuah taman parkir dengan beberapa kendali dan pohon, serta ada sebuah jalan yang menyelamatkan bangunan dengan tingkat atas yang merah.
Q005.jpg|0|Dia adalah gambar Institut Teknologi Sepuluh Nopember (ITS) yang terlihat dari sudutnya.
Q005.jpg|1|ITS memiliki banyak orang, termasuk laki-laki dan perempuan, yang sedang beraktivitas di depan bangunan.
Q005.jpg|2|Orang-orang itu menyelamatkan atau mengikuti kegiatan di depan bangunan ITS.
Q005.jpg|3|Bendera dengan kata REKTORAT terlihat di atas bangunan, yang berwarna putih dan memiliki warna merah pada bagian kanan.
Q005.jpg|4|Latar belakangnya adalah sebuah jalan dengan beberapa bangunan lainnya di sisi kanan.
Q006.jpg|0|Terlihat ada tiga orang yang tersebut, termasuk satu laki-laki dan dua perempuan.
Q006.jpg|1|Semua orang mengenakan seragam yang sama, yaitu seragam biru dengan logo pada kepala.
Q006.jpg|2|Orang-orang tersebut sedang tidur di sekitar taman air, dengan salah satunya menyeduhkan dan membantu temen-temen yang berbuku.
Q006.jpg|3|Taman air terlihat ada fasilitas seperti pencahayaan, dan orang-orang tersebut sedang menggunakan peralatan elektronik seperti tablet dan smartphone.
Q006.jpg|4|Latar belakangnya adalah taman air yang dilaporkan oleh media sosial, dengan banyak pohon dan struktur lainnya di sekitarnya.
Q007.jpg|0|Jumlah orang yang terlihat: 5 orang, termasuk 3 laki-laki dan 2 perempuan.
Q007.jpg|1|Pakaian/seragam mereka kenakan: Seragam akademik dengan baju putih dan merah, serta tudung untuk perempuan.
Q007.jpg|2|Aksi yang sedang mereka lakukan: Mereka adalah masyarakat pendapatan di sebuah acara, termasuk menyimpan flag atau banner, dan salah satu orang membaca dari kertas.
Q007.jpg|3|Atribut yang mereka kenakan: Keputusan atau penghargaan akademik.
Q007.jpg|4|Latar belakang tempatnya: Acara di dalam sekolah, dengan banyak orang di latar belakang dan beberapa objek pendukung seperti kursi dan meja.
Q008.jpg|0|Jumlah orang yang terlihat: beberapa.
Q008.jpg|1|Jenis kelaminnya atau profesinya: sebagian laki-laki dan perempuan.
Q008.jpg|2|Pakaian/seragam mereka kenakan: seragam akademik dengan pelekatan pada bahwa, maupun dalam bentuk yang tidak jelas.
Q008.jpg|3|Aksi atau aktivitas mereka lakukan: ada orang-orang yang berbicara di podium dan menyimpulkan dengan mikrofon, sedangkan orang lainnya tersenyum.
Q008.jpg|4|Latar belakang tempatnya: adalah sebuah ruangan dengan banner atau spanduk yang menunjukkan informasi tentang event atau institusi, dan di depan ada pakaian akademik yang ditampilkan.
Q009.jpg|0|Sekitar 5 orang yang terlihat dalam gambar, termasuk 3 laki-laki dan 2 perempuan.
Q009.jpg|1|Mereka kenakan pakaian yang berwarna biru dan putih, dengan tampaknya adanya logo atau emblem di mata pencetak.
Q009.jpg|2|Mereka sedang menjaga kebersihan lingkungan sekolah, dengan melakukan tugas-tugas yang tersebut.
Q009.jpg|3|Di depan mereka ada spanduk yang berisi teks Institut Teknologi Sepuluh Nopember dan Kampus ITS, serta logo ITS yang terlihat pada mata pencetak.
Q009.jpg|4|Lingkungan sekolah tersebut adalah dengan taman, jalan, dan bangunan lainnya di sekitarnya.
Q010.jpg|0|Dia adalah panel diskusi yang terdiri dari lima orang, termasuk satu pemimpin atau penyiaran.
Q010.jpg|1|Semua orang berkelasan kaki-kaki, dan mengenakan seragam yang berwarna putih dan hitam.
Q010.jpg|2|Orang-orang sedang berbicara dan menjawab pertanyaan di panel diskusi.
Q010.jpg|3|Di depan mereka ada logo dari ITS dan banner yang menggambarkan nama institusi, namun tidak bisa membantu memberikan informasi lebih lanjut tentang logo atau banner tersebut.
Q010.jpg|4|Latar belakang panel diskusi adalah dinding dengan konsol mikrofon dan pemborongan, serta tampaknya sebuah jendela yang menunjukkan luar ruangan.
Q011.jpg|0|Satu orang yang terlihat dalam gambar ini, yaitu seorang laki-laki.
Q011.jpg|1|Orang tersebut mengenakan pakaian akademik yang berwarna putih dan biru, dengan tingkat atasnya yang memiliki tumpukan yang mirip dengan bola.
Q011.jpg|2|Orang tersebut sedang menyampaarkan mikrofon dan memberikan keterangan di pesta.
Q011.jpg|3|Pada pesta, orang tersebut mengenakan seragam akademik yang berwarna putih dan biru, dengan tingkat atasnya yang memiliki tumpukan yang mirip dengan bola.
Q011.jpg|4|Latar belakang orang tersebut adalah sebuah pesta atau acara formal, dengan latar belakangnya menggunakan banner dan lantai yang memiliki warna yang berbeda.
Q012.jpg|0|Satu orang yang terlihat dalam gambar ini adalah seorang perempuan.
Q012.jpg|1|Perempuan mengenakan seragam yang berwarna putih dengan tiga lapisan, di mana lapisan atasnya merupakan biru dan lapisan kedua merupakan kuning. Seragam ini adalah seragam akademik yang biasanya digunakan oleh mahasiswa atau siswa.
Q012.jpg|2|Perempuan berbahasa dalam pengantarannya, menyampaikan kata-kata di podium.
Q012.jpg|3|Pada podium tersebut, ada banner yang memiliki tulisan KONFERENSI ITS dan KOMITMEN INSTITUSI TERHADAP KEMAJENAN MASYARAKAT.
Q012.jpg|4|Latar belakangnya adalah sebuah tempat yang dapat disebut sebagai auditorium atau hall, dengan kursi dan meja di sekitarnya.
Q013.jpg|0|Orang yang terlihat adalah satu, perempuan.
Q013.jpg|1|Pakaian yang mereka kenakan adalah seragam akademik, berwarna putih dan hitam, dengan tingkat pakaian yang lebih tinggi untuk laki-laki dan lebih rendah untuk perempuan.
Q013.jpg|2|Orang tersebut sedang baca atau menyampaarkan dokumen di podium.
Q013.jpg|3|Pada podium, ada mikrofon yang digunakan untuk membantu orang berbicara.
Q013.jpg|4|Latar belakangnya adalah sebuah auditorium atau ruangan pengadilan dengan tingkat lantai dan jendela, serta banner yang menunjukkan nama institusi atau pihak yang mengelola event.
Q014.jpg|0|Dua orang yang terlihat dalam gambar ini, yaitu satu laki-laki dan satu perempuan.
Q014.jpg|1|Kedua orang mengenakan seragam yang berwarna biru dengan logo pada kiri mata.
Q014.jpg|2|Orang-orang tersebut sedang menghadirkan, membahas, dan menyukuri satu sama lain.
Q014.jpg|3|Seragam mereka adalah seragam yang digunakan oleh mahasiswa atau pendidik di sekolah atau universitas.
Q014.jpg|4|Latar belakang mereka adalah taman parkir dengan banyak pohon dan air tawar yang berjalur melintangnya.
Q015.jpg|0|Dua orang yang terlihat dalam gambar, berupa seorang laki-laki dan seorang perempuan.
Q015.jpg|1|Kedua orang kenakan seragam pekerjaan yang biru dengan logo pada mata pencaharian.
Q015.jpg|2|Orang-orang sedang membahas atau menyajikan informasi dalam buku.
Q015.jpg|3|Pakaian mereka terlihat profesional dan seragam, yang sesuai dengan seragam pekerjaan mereka.
Q015.jpg|4|Latar belakangnya adalah sebuah ruangan yang menunjukkan bahwa orang-orang ini berada di dalam institusi pendidikan, dan terdapat benda-benda pendukung seperti meja dan buku.
Q016.jpg|0|Terdapat tiga orang dalam gambar, yaitu satu laki-laki dan dua perempuan.
Q016.jpg|1|Semua orang mengenakan seragam yang berwarna biru dengan logo pada kiri atas masing-masing.
Q016.jpg|2|Orang-orang sedang menghadirkan diri mereka dan memposting foto di Instagram.
Q016.jpg|3|Foto tersebut ditambahkan oleh orang yang berwarna biru dengan logo pada kiri atas masing-masing.
Q016.jpg|4|Latar belakangnya adalah sebuah tempat tinggi dengan bangunan yang memiliki banyak jendela dan merupakan fasilitas pemerintahan.
Q017.jpg|0|Dua orang, satu laki-laki dan satu perempuan, mengenakan seragam yang biru dan merah dengan logo ITS pada kepala.
Q017.jpg|1|Mereka menjukan posisi di depan spanduk yang berisi teks Institut Teknologi Sepuluh Nopember (ITS) Surabaya.
Q017.jpg|2|Mereka menghadiri aktivitas foto di depan spanduk, dengan salah satu orang menjukan posisi sedang mencerminkan kelas yang terlihat di spanduk.
Q017.jpg|3|Spanduk berwarna putih dan merah, dengan logo ITS pada bagian atasnya.
Q017.jpg|4|Latar belakang mereka adalah sebuah taman parkir dengan beberapa jenis tanaman yang terlihat.
Q018.jpg|0|Dua orang yang terlihat dalam gambar ini, berupa seorang laki-laki dan seorang perempuan.
Q018.jpg|1|Kedua orang mengenakan seragam biru dengan logo pada kepala mereka.
Q018.jpg|2|Orang-orang tersebut sedang menghadirkan, dan memiliki ekspresi yang lebih serius atau koncentrasi.
Q018.jpg|3|Seragam mereka mengenakan warna biru dengan logo pada kepala mereka, yang terlihat seperti empat titik di dalam lingkaran.
Q018.jpg|4|Orang-orang berada di depan fasilitas yang memiliki banyak taman dan kolam air, yang terletak di depan sebuah bangunan dengan keterangan KOMITMEN pada atasnya.
Q019.jpg|0|Dua orang yang terlihat dalam gambar, termasuk satu laki-laki dan satu perempuan.
Q019.jpg|1|Mereka mengenakan seragam yang berwarna biru dengan logo pada mata pencah.
Q019.jpg|2|Mereka sedang menghadiri, dengan tahu yang dihamparkan dan mengenalkan dengan tahu yang tidak terlihat.
Q019.jpg|3|Mereka menunjukkan dua jari-jarinya ke atas, dengan tahu yang dihamparkan dan mengenalkan dengan tahu yang tidak terlihat.
Q019.jpg|4|Mereka berada di sebuah tempat terbuka, dengan latar belakang yang menunjukkan benda-benda pendukung dan struktur arsitek.
Q020.jpg|0|Dua orang yang terlihat dalam gambar, salah satu laki-laki dan salah satu perempuan.
Q020.jpg|1|Orang-orang tersebut mengenakan pakaian akademik yang berwarna biru dengan tingkat atasnya hitam, serta seragam pendekatan yang biru dan merah.
Q020.jpg|2|Orang-orang tersebut menyelamatkan buku di antara mereka, yang mungkin adalah buku pelaporan atau buku akademik.
Q020.jpg|3|Satu orang dari kedua orang memiliki tudung biru dan seragam pendekatan yang sama dengan orang lainnya, sedangkan orang lainnya mengenakan tudung hitam dan seragam pendekatan yang merah.
Q020.jpg|4|Latar belakang mereka adalah sebuah ruangan yang terlihat seperti auditorium atau halaman kelas, dengan banyak orang di sekitarnya dan beberapa objek pendukung lainnya.
Q021.jpg|0|Kedua orang yang terlihat dalam gambar adalah satu, laki-laki.
Q021.jpg|1|Orang tersebut mengenakan seragam pakaian yang terdiri dari baju putih dan kemeja hitam.
Q021.jpg|2|Orang tersebut sedang menghadiri aktivitas di depan restoran, mungkin untuk menjaga atau memasuki restoran.
Q021.jpg|3|Restoran berwarna merah dengan tulisan ZONA KHASI dan KULINER HASIL AMAN & SEHAT di atasnya.
Q021.jpg|4|Latar belakang restoran tersebut adalah jalan yang tidak jelas, dengan beberapa objek seperti lampu dan taman.
Q022.jpg|0|Jumlah orang yang terlihat: 5
Q022.jpg|1|Jenis kelaminnya: Laki-laki
Q022.jpg|2|Pakaian: Seragam skolah, seragam pendidikan, atau uniform sekolah atau universitas.
Q022.jpg|3|Aktivitas: Menyelesaikan, menghadiri, atau mengikuti acara formal seperti perpindahanan atau pengumuman.
Q022.jpg|4|Atribut: Mereka memakai seragam yang berwarna biru dengan tampaknya khusus.
Q023.jpg|0|Dua orang perempuan yang terlihat dalam gambar.
Q023.jpg|1|Mereka mengenakan seragam berwarna putih dengan atribut biru pada kepala, serta tudung yang merah dan putih.
Q023.jpg|2|Mereka menyiapkan dirinya untuk foto, dan salah satunya sedang menghadirkan dirinya.
Q023.jpg|3|Seragam mereka memiliki logo NST pada kiri matahari.
Q023.jpg|4|Latar belakang mereka adalah sebuah taman parkir dengan banyak orang di sekitarnya, dan terlihat juga banner atau spanduk yang berwarna biru di latar belakang mereka.
Q024.jpg|0|Jumlah orang yang terlihat: 0
Q024.jpg|1|Jenis kelaminnya atau profesinya: Tidak ada orang yang terlihat dalam gambar ini.
Q024.jpg|2|Aksi, ekspresi, atau aktivitas yang sedang mereka lakukan: Tidak ada orang yang terlihat dalam gambar ini.
Q024.jpg|3|Baca dan tuliskan dengan jelas jika ada teks, angka, atau tulisan pada spanduk, logo, maupun objek lainnya: Tidak ada orang yang terlihat dalam gambar ini.
Q024.jpg|4|Latar belakang tempatnya (contoh: di dalam kelas, di lahan parkir, taman, dll) serta benda-benda pendukung di sekitarnya: Tidak ada orang yang terlihat dalam gambar ini.
Q025.jpg|0|Dari gambar ini, terlihat beberapa orang yang berjalan di sekitar jalan.
Q025.jpg|1|Orang-orang tersebut mengenakan pakaian yang bervariasi warna, dengan warna yang dominasi adalah warna biru dan merah.
Q025.jpg|2|Orang-orang tersebut sedang berjalan di sekitar jalan yang membentuk sebuah lingkaran.
Q025.jpg|3|Pada tengah lingkaran, terlihat sebuah ruangan dengan banyak pohon dan tanaman yang menjadi taman.
Q025.jpg|4|Lingkaran di mana orang-orang berjalan adalah jalan yang membentuk sebuah arkibus, dengan beberapa pohon yang tersebar di sekitarnya.
Q026.jpg|0|Jumlah orang yang terlihat: Banyak, termasuk satu anggota pemerintah Indonesia.
Q026.jpg|1|Jenis kelaminnya: Laki-laki.
Q026.jpg|2|Pakaian/seragam dan atribut: Mereka mengenakan seragam sekolah dengan warna yang tidak jelas, dan satu anggota pemerintah Indonesia memakai seragam formal dengan warna biru.
Q026.jpg|3|Aksi/ekspresi: Mereka sedang bergerak di luar ruangan atau taman, menghadiri acara yang tidak jelas.
Q026.jpg|4|Latar belakang tempatnya: Mereka berada di depan sebuah staging atau foto-foto, dengan latar belakang yang terlihat adalah taman parkir dan bangunan lainnya.
Q027.jpg|0|Orang yang terlihat adalah satu, laki-laki.
Q027.jpg|1|Pakaian yang mereka kenakan adalah seragam sekolah atau universitas, yang berwarna biru dengan logo pada mata pencah.
Q027.jpg|2|Aksi yang sedang dilakukan oleh orang tersebut adalah menyetapkan kertas atau dokumen di hadapan tubuhnya, dan memiliki cermin pada tangan kanan.
Q027.jpg|3|Mereka berada di sebuah lokasi yang dikelilingi oleh jalan, dan terlihat adanya benda-benda pendukung seperti kursi, topeng, dan banjer.
Q027.jpg|4|Latar belakangnya adalah lapangan yang berwarna hijau, dengan beberapa orang lain yang sedang berselancut atau menjalani aktivitas di sekitarnya.
Q028.jpg|0|Dua orang yang terlihat dalam gambar, yaitu seorang perempuan dan seorang laki-laki.
Q028.jpg|1|Perempuan berwarna biru mengenakan seragam pendidikan dengan kelas ITS, sedangkan laki-laki mengenakan seragam pendidikan dengan kelas SMA.
Q028.jpg|2|Kedua orang sedang menjadi posisi yang tidak jelas di mana mereka berada, tetapi terlihat bahwa mereka adalah di sebuah tempat terbuka.
Q028.jpg|3|Mereka mengenakan seragam pendidikan dengan warna biru dan merah, yang menunjukkan kemungkinan mereka adalah siswa atau siswi ITS.
Q028.jpg|4|Latar belakang mereka terlihat sebuah tempat terbuka dengan tanaman yang tumbuh di sekitarnya, dan tidak ada teks atau objek pendukung yang jelas dalam gambar.
Q029.jpg|0|Jumlah orang: 2, laki-laki.
Q029.jpg|1|Pakaian: Seragam pendidikan atau uniform, yang berwarna biru.
Q029.jpg|2|Aksi: Mereka menghadiri, mengenalkan, dan menjalin keselamatan dengan salah satu siswa lainnya.
Q029.jpg|3|Atribut: Kedua orang memiliki cincin di tulang kanan.
Q029.jpg|4|Latar belakang: Mereka berada di sebuah lapangan atau taman, dengan banyak orang yang mengenalkan mereka.
Q030.jpg|0|Jumlah orang yang terlihat: 5
Q030.jpg|1|Jenis kelaminnya: 3 laki-laki, 2 perempuan
Q030.jpg|2|Pakaian/seragam: Seragam penduduk, seragam sekolah, dan seragam polisi
Q030.jpg|3|Aksi: Mereka menyimpulkan dengan hati-hati di depan, sedang menghadiri pergantungan dengan smartphone, dan mengambarkan foto dari depan.
Q030.jpg|4|Latar belakang tempatnya: Tentu saja, tapi tidak ada informasi yang jelas tentang lokasi atau objek di sekitar mereka.
Q031.jpg|0|Jumlah orang: Banyak
Q031.jpg|1|Jenis kelaminnya: Laki-laki
Q031.jpg|2|Pakaian: Seragam sekolah, seragam pemerintahan atau seragam suku bersama
Q031.jpg|3|Aktivitas: Posing untuk foto
Q031.jpg|4|Atribut yang mereka kenakan: Keputihan, kepercayaan, dan kesatuan
Q032.jpg|0|Sebuah bangunan yang berwarna putih dan memiliki tiga lantai, terletak di sepanjang jalan.
Q032.jpg|1|Pada lantai paling atasnya, ada logo dengan nama Tower11 dan Institut Teknologi Sepuluh Nopember.
Q032.jpg|2|Lantai kedua memiliki fasade yang mirip dengan lantai pertama, tetapi dengan warna yang lebih terlihat.
Q032.jpg|3|Pada lantai paling bawahnya, ada sebuah pohon yang menjadi pendukung bagian depan bangunan.
Q032.jpg|4|Lingkungan sekitar bangunan tersebut terlihat kosong dan tidak ada orang yang beraktivitas di sekitarnya.
Q033.jpg|0|Di gambar tersebut, terlihat satu orang yang berwarna pakaian biru dan memakai seragam yang biru.
Q033.jpg|1|Orang tersebut mengenakan jumlah empat kaki, dengan dua kaki di depan dan dua kaki di belakang.
Q033.jpg|2|Orang tersebut sedang menyelamatkan pakaian biru yang terlihat lebih kurang jernih atau mencuci pakaian lainnya.
Q033.jpg|3|Pada gambar, terdapat sebuah spanduk yang memiliki teks Tower 2 dan Institut Teknologi Sepuluh Nopember.
Q033.jpg|4|Latar belakang dari orang tersebut adalah sebuah bangunan yang lebih besar, dengan tingkat kedua yang memiliki jendela dan pada tingkat ketigaan ada spanduk Tower 2 yang sama.
Q034.jpg|0|Berikut adalah 5 poin tentang Institut Teknologi Sepuluh Nopember (ITS) yang terlihat dalam gambar:
Q034.jpg|1|Kecocokan ITS dengan banyak orang yang terlibat, termasuk laki-laki dan perempuan.
Q034.jpg|2|Mereka menggunakan seragam yang berwarna putih dan merah, dengan tulisan RESEARCH pada depan.
Q034.jpg|3|ITS memiliki banyak fasilitas, seperti kantor, ruang pembelajaran, dan perpustakaan.
Q034.jpg|4|ITS terletak di dalam sebuah taman yang terlihat dari gambar ini.
Q035.jpg|0|Jumlah orang yang terlihat: 1, perempuan.
Q035.jpg|1|Pakaian/seragam mereka kenakan: Seragam berwarna biru-kepala dengan tulisan pada mata pencaharian.
Q035.jpg|2|Aksi yang sedang mereka lakukan: Mereka adalah orang-orang yang berbicara di atas sebuah tempat terbuka, menunjukkan banner dengan teks Ini Tentu Saya dan Kami Berusaha untuk Membantu Anda.
Q035.jpg|3|Deskripsikan akses pada spanduk: Spanduk adalah sebuah banner yang menunjukkan kata-kata dengan warna putih, terpasang di atas tempat terbuka.
Q035.jpg|4|Latar belakang tempatnya: Tempat terbuka adalah sebuah taman parkir yang terlihat rinci dan terstruktur, dengan banyak pohon dan perumahan di sekitarnya.
Q036.jpg|0|Orang yang terlihat dalam gambar ini adalah satu perempuan.
Q036.jpg|1|Perempuan tersebut mengenakan seragam yang biru, dengan warna tua dan merah pada bagian atas.
Q036.jpg|2|Perempuan sedang berjalan di jalan yang ada beberapa kursi pada sisi kanan.
Q036.jpg|3|Di sebelah perempuan tersebut, terdapat banyak objek yang dapat disebut sebagai kursi atau pengiriman.
Q036.jpg|4|Latar belakangnya adalah area pendidikan yang dilapisi dengan jalan dan kursi, serta terdapat beberapa benda-benda lainnya seperti pergudian dan pohon.
Q037.jpg|0|Jumlah orang yang terlihat: banyak, termasuk beberapa perempuan dan laki-laki.
Q037.jpg|1|Pakaian/seragam mereka kenakan: seragam yang sangat berwarna, dengan warna yang terlihat adalah merah, biru, dan kuning.
Q037.jpg|2|Aksi atau aktivitas mereka lakukan: sedang berbicara, menyelamatkan, dan mengenalkan satu sama lain di sebuah tempat terbuka.
Q037.jpg|3|Teks pada spanduk, logo, atau objek lainnya: tidak ada teks yang jelas di gambar ini.
Q037.jpg|4|Latar belakang tempatnya: kampus ITS, dengan banyak jalan dan bangunan yang berwarna warna yang terlihat adalah merah, biru, dan kuning.
Q038.jpg|0|Orang yang terlihat dalam gambar ini adalah satu, laki-laki.
Q038.jpg|1|Orang tersebut mengenakan seragam pendidikan, yaitu kostum putih dengan banyak warna yang tidak jelas.
Q038.jpg|2|Orang tersebut sedang bergerak menghadap ke arah kanan, dan memiliki posisi yang menunjukkan kaki-kaki dan tangan-tangan.
Q038.jpg|3|Pada gambar, terdapat logo ITS yang terlihat pada bagian atas kanan, dengan warna yang merah dan putih.
Q038.jpg|4|Latar belakangnya adalah lingkungan yang menunjukkan kampus ITS, dengan banyak taman dan bangunan yang terlihat di sekitarnya.
Q039.jpg|0|Di gambar ini, terlihat satu orang yang berwarna biru.
Q039.jpg|1|Orang tersebut mengenakan seragam biru dengan kemeja putih.
Q039.jpg|2|Orang sedang menghadiri sebuah tugas atau tugasan di luar ruangan.
Q039.jpg|3|Pada gambar, terlihat logo yang berwarna merah dan putih.
Q039.jpg|4|Latar belakangnya adalah taman parkir dengan beberapa pohon dan sebuah bangunan.
Q040.jpg|0|Orang yang terlihat dalam gambar adalah satu perempuan.
Q040.jpg|1|Perempuan ini mengenakan seragam yang berwarna merah, biru, dan putih.
Q040.jpg|2|Perempuan sedang menyelamatkan sebuah tanaman di taman.
Q040.jpg|3|Tulisan Institut Teknologi Sepuluh Nopember terlihat pada spanduk di depan perempuan.
Q040.jpg|4|Latar belakangnya adalah taman yang memiliki banyak tanaman dan air tawar.
Q041.jpg|0|Orang yang terlihat dalam gambar ini adalah satu orang perempuan.
Q041.jpg|1|Orang tersebut mengenakan seragam yang berwarna putih dengan tulisan atau logo pada bahu kanan.
Q041.jpg|2|Orang tersebut sedang menyembabkan air di sebuah tempat yang terlihat seperti taman parkir atau kampus.
Q041.jpg|3|Pada latar belakangnya, terdapat sebuah bangunan dengan nama Institut Teknologi Sepuluh Nopember yang terlihat pada bagian kanan.
Q041.jpg|4|Tempat tersebut terletak di antara dua taman parkir yang terlihat dari sudut-sudut gambar, dan ada beberapa pohon yang menjadi pendukungnya.
Q042.jpg|0|Jumlah orang yang terlihat: 0, tidak ada orang yang terlihat dalam gambar ini.
Q042.jpg|1|Jenis kelaminnya atau profesinya: Tidak ada informasi tentang jenis kelaminnya atau profesinya dalam gambar ini.
Q042.jpg|2|Pakaian/seragam dan atribut yang mereka kenakan: Tidak ada informasi tentang pakaian/seragam dan atribut yang mereka kenakan dalam gambar ini.
Q042.jpg|3|Aksi, ekspresi, atau aktivitas yang sedang mereka lakukan: Tidak ada informasi tentang aksi, ekspresi, atau aktivitas yang sedang mereka lakukan dalam gambar ini.
Q042.jpg|4|Deskripsikan latar belakang tempatnya dan benda-benda pendukung di sekitarnya: Gambar ini menunjukkan sebuah bangunan dengan nama Institut Teknologi Sepuluh Nopember yang terlihat pada atasnya. Latar belakangnya adalah sebuah taman parkir dengan beberapa pohon dan tanaman, serta satu flag yang berwarna putih dan merah.
Q043.jpg|0|Seorang orang yang berjalan di jalan menggunakan motor.
Q043.jpg|1|Orang tersebut menyewerkan pakaian yang biru, dengan kemeja yang biru dan putih.
Q043.jpg|2|Orang tersebut sedang berjalan di sepanjang jalan yang memiliki spanduk yang menyebut Institut Teknologi Sepuluh Nopember.
Q043.jpg|3|Spanduk tersebut terletak di atas jalan, dan ada tulisan yang berkata INSTITUT TEKNOLOGI SEPULUH NOPMBER pada spanduk tersebut.
Q043.jpg|4|Latar belakangnya adalah sebuah jalan yang terlihat kosong, dengan beberapa tumbuhan di sisi kanan dan sebuah motorik yang sedang berjalan di sepanjang jalan.
Q044.jpg|0|Jumlah orang: 0, tidak ada orang yang terlihat dalam gambar.
Q044.jpg|1|Jenis kelaminnya atau profesinya: Tidak ada orang yang terlihat dalam gambar.
Q044.jpg|2|Aksi, ekspresi, atau aktivitas: Tidak ada orang yang terlihat dalam gambar.
Q044.jpg|3|Deskripsi pada spanduk, logo, maupun objek lainnya: REKTORAT adalah nama dari institusi yang ditulis di atas spanduk.
Q044.jpg|4|Latar belakang tempatnya dan benda-benda pendukung: Gambar menunjukkan sebuah spanduk dengan nama REKTORAT di atasnya, terletak di depan sebuah jalan yang tertutup oleh pohon dan tanaman.
Q045.jpg|0|Sebuah jumlah orang yang terlihat di gambar ini adalah satu, laki-laki.
Q045.jpg|1|Orang tersebut kenakan pakaian yang berwarna biru dan putih, dengan seragam yang terdiri dari banyak cincin.
Q045.jpg|2|Orang tersebut sedang menghadiri aktivitas di depan sebuah buidling yang memiliki logo dari ITS (Institut Teknologi Sepuluh Nopember).
Q045.jpg|3|Logo ITS berwarna biru dan putih, dengan empat cincin yang terlihat pada bagian kanan.
Q045.jpg|4|Buiding di depan orang tersebut memiliki jendela yang tertutup dan menunjukkan sebuah kata SANGAT yang berwarna biru, dengan huruf-hurufnya terlihat pada bagian kanan.
Q046.jpg|0|Jumlah orang yang terlihat: 2, laki-laki.
Q046.jpg|1|Pakaian/seragam: Mereka mengenakan seragam yang berwarna putih dengan tulisan Institut Teknologi Sepuluh Nopember pada depan.
Q046.jpg|2|Aksi: Mereka sedang berjalan di jalan, menghadiri atau mengikuti arah yang ditentukan.
Q046.jpg|3|Kalimat pada spanduk: Institut Teknologi Sepuluh Nopember
Q046.jpg|4|Latar belakang tempatnya: Mereka berjalan di jalan yang ada spanduk dengan nama institusi tersebut, dan latar belakangnya terlihat sebuah taman parkir dengan beberapa kendaraan.
Q047.jpg|0|Di gambar tersebut, terlihat satu orang yang berjalan di jalan parkir yang ada di sebelahnya.
Q047.jpg|1|Orang tersebut mengenakan seragam biru dengan warna-warna lainnya yang tidak jelas.
Q047.jpg|2|Orang tersebut sedang berjalan menujuh ke atas langsung dari jalan parkir.
Q047.jpg|3|Pada sebelahnya, ada sebuah pondok yang memiliki banyak kursi dan meja di sepanjangnya.
Q047.jpg|4|Langsung di depan pondok tersebut, ada sebuah taman parkir yang memiliki jalan parkir yang berurutan dari mancanegara ke mancanegara.
Q048.jpg|0|Seorang perempuan berwarna putih yang sedang menyelamatkan di depan bangunan.
