Image_name|caption_number|caption
F021.jpg|2|kasir dari suatu cafe dengan tanda 'pesan di sini' dan 'ambil di sini'
F021.jpg|3|Tempat pesan dan ambil minuman Tuku yang di atasnya juga ada papapn informasi deskripsi menu
F021.jpg|4|Di depan atas tampak beberapa poster dan jauh di depan terdapat orang
F022.jpg|0|Seseorang berjalan menuju pintu kaca, mengenakan celana jeans dan sandal, menciptakan suasana santai.
F022.jpg|1|Seseorang mengenakan celana jeans dan sandal berjalan keluar melalui pintu kaca
F022.jpg|2|pintu kaca berwarna hitam transparan dan seseorang yang sedang berjalan mengenakan jeans biru
F022.jpg|3|Seseorang berjalan keluar dari ruangan dengan pintu transparan
F022.jpg|4|Di depan tampak orang di dekat pintu kaca sebelah kanan
F023.jpg|0|Area kafe yang luas dengan meja kayu, kursi lipat, dan jendela besar yang memancarkan cahaya alami.
F023.jpg|1|Area kafe yang luas ini dilengkapi meja kayu dan kursi lipat, dipenuhi cahaya alami dari jendela besar.
F023.jpg|2|beberapa meja yang kosong berwarna coklat bermotif kayu
F023.jpg|3|Area kerja yang memiliki banyak kursi dan meja serta hiasan berwarna kuning
F023.jpg|4|Di depan tampak banyak meja dan kursi yang tersusun sementara jauh di kanan depan terdapat kulkas
F024.jpg|0|Jalan masuk yang bersih dengan pegangan tangan, helm, dan alat pembersih, menciptakan suasana rapi dan teratur.
F024.jpg|1|Jalan masuk yang bersih dan rapi, dilengkapi pegangan tangan serta alat pembersih untuk menjaga kebersihan.
F024.jpg|2|lorong dengan jalan menurun dilengkapi dengan pegangan di sebelah kiri
F024.jpg|3|Jalan menurun berkeramik dan memiliki pegangan tangan sebagai jalur untuk kursi roda
F024.jpg|4|Jauh di depan tampak sebuah mobil sementara di sebelah kanan dan kiri atas terdapat helm
F025.jpg|0|Seseorang berjalan dengan santai mengenakan tas punggung, dikelilingi sepeda motor dan pepohonan hijau.
F025.jpg|1|Seseorang dengan tas punggung berjalan santai di antara sepeda motor dan pepohonan hijau yang rimbun.
F025.jpg|2|seseorang mengenakan jaket berwarna abu-abu dan celana berwarna abu-abu serta tas hitam sedang berjalan
F025.jpg|3|Seseorang berjalan menuju tempat parkir sepeda motor sambil membawa tas punggung 
F025.jpg|4|Jauh di depan tampak beberapa motor terparkir sementara terdapat orang berdiri di depan
F026.jpg|0|Sentuhan hijau di tengah kesibukan, tanaman ini membawa kehidupan dan kehangatan ke ruang kita!
F026.jpg|1|Tanaman berwarna hijau dalam pot putih diletakkan di atas lantai dengan alas hitam
F026.jpg|2|tanaman berwarna hijau dan kuning yang tertanam di dalam pot berwarna putih
F026.jpg|3|Pot tanaman hias berwarna putih yang diletakkan di keset
F026.jpg|4|Di depan kanan tampak sebuah tanaman yang berada di dalam pot
F027.jpg|0|Di balik kesibukan, ada alat dan bahan yang menunggu untuk membangun sesuatu yang lebih baik!
F027.jpg|1|Sebuah karung semen terbuka dengan cetok bersandar di dinding biru. Di sampingnya, terdapat pot hitam kosong di lantai yang berdebu
F027.jpg|2|karung bekas semen serta pot berwarna hitam yang diletakkan di pinggir dinding
F027.jpg|3|Karung semen dan alat pertukangan di atas lantai dekat dinding
F027.jpg|4|Sebuah karung semen dan sebuah pot tampak di depan
F028.jpg|0|Interior kafe Tuku dengan logo, tanaman hias, dan pemandangan luar yang hijau serta area parkir sepeda motor.
F028.jpg|1|Interior kafe Tuku menampilkan logo yang menarik, tanaman hias, dan pemandangan hijau dari luar.
F028.jpg|2|tanaman hijau di dalam pot, logo kopi tuku, serta pintu kaca bertuliskan exit
F028.jpg|3|Station kafe Tuku di dekat pintu keluar yang transparan
F028.jpg|4|Jauh di depan kanan terdapat beberapa motor terparkir dengan orang di dekatnya sementara di kiri atas terdapat beberapa poster
F029.jpg|0|Wastafel dengan tanda "Dilarang Bersandar" yang jelas, dikelilingi dinding berwarna abu-abu dan garis kuF030.jpg
F029.jpg|1|Wastafel dikelilingi dinding abu-abu dengan tanda "Dilarang Bersandar" yang terlihat jelas.
F029.jpg|2|wastafel berwarna putih dengan tulisan 'dilarang bersandar' yang tertempel di dinding
F029.jpg|3|Wastafel yang memiliki keterangan "Dilarang Bersandar" dan tanda silang berwarna kuning
F029.jpg|4|Terdapat sebuah wastafel di depan sementara poster bertuliskan dilarang bersandar terdapat di atas nya
F030.jpg|0|Terdapat tangga dari ubin abu-abu, bersih dan rapi, dengan tekstur halus
F030.jpg|1|Tangga dari ubin abu-abu yang bersih dan rapi, memberikan kesan modern dengan tekstur halus.
F030.jpg|2|anak tangga yang dilapisi keramik berwarna abu-abu dengan garis putih
F030.jpg|3|Tangga arah naik berkeramik persegi dan berwarna abu-abu
F030.jpg|4|Hamparan tangga keramik persegi luas tampak di depan
F031.jpg|0|Terdapat wastafel putih di dinding, dengan tanda larangan dan beberapa bahan konstruksi di sekitar. Suasana sederhana.
F031.jpg|1|Wastafel putih sederhana di dinding dengan tanda larangan dan bahan konstruksi yang berserakan di sekitarnya.
F031.jpg|2|wastafel berwarna putih yang menempel di dinding dengan tanda X kuning besar, serta kantong semen dan pot hitam di pojok sebelah kiri
F031.jpg|3|Wastafel dengan tanda silang kuning ada di tepi teras bangunan
F031.jpg|4|Di depan terlihat sebuah wastafel yang menempel di tembok kecil dengan sebuah botol sabun di atasnya sementara di pojok kiri terdapat karung semen 
F032.jpg|0|Wastafel putih terpasang pada dinding, dengan tulisan larangan dan beberapa botol cairan di atasnya. Suasana sepi.
F032.jpg|1|Wastafel putih terpasang pada dinding sepi, dengan tulisan larangan dan botol cairan di atasnya.
F032.jpg|2|wastafel putih dengan pipa berwarna abu-abu dan keran berwarna abu-abu
F032.jpg|3|Wastafel putih dengan tulisan "Dilarang Bersandar", sabun cuci tangan, dan tanda silang kuning
F032.jpg|4|Di depan terlihat sebuah wastafel yang menempel di tembok kecil dengan sebuah botol sabun di atasnya 
F033.jpg|0|Sebuah ruangan dengan lantai reflektif, jendela besar menghadap parkiran dan pepohonan di luar.
F033.jpg|1|Jendela besar dengan pemandangan luar menunjukkan mobil putih dan hitam yang terparkir, serta terdapat colokan listrik menempel di dinding
F033.jpg|2|meja panjang yang tebal menempel pada dinding dan 3 stopkontak berwarna putih
F033.jpg|3|Tempat kerja untuk duduk lesehan yang menyediakan stop kontak dan ada di dekat jendela
F033.jpg|4|Di depan terdapat sebuah stopkontak sementara jauh di depan kiri dan kanan terdapat mobil yang terparkir di balik kaca
F034.jpg|0|Sekumpulan sepeda motor terparkir di area berbatu, dengan tanda dan vegetasi di sekitarnya.
F034.jpg|1|Sekumpulan sepeda motor terparkir rapi di area berbatu, dikelilingi tanda dan vegetasi.
F034.jpg|2|beberapa motor berwarna hitam parkir pada area parkir dengan pembatas berwarna kuning
F034.jpg|3|Area parkir sepeda motor yang memiliki tanda-tanda garis kuning untuk membatasi tempat parkir dan jalanan
F034.jpg|4|Beberapa motor tampak terparkir di depan  dan jauh di depan kiri dan kanan
F035.jpg|0|Beberapa sepeda motor terparkir di area berbatu, dikelilingi pepohonan dan bangunan modern. Suasana tenang.
F035.jpg|1|Beberapa sepeda motor terparkir di area berbatu, dikelilingi oleh pepohonan dan bangunan modern
F035.jpg|2|beberapa motor yang perkir dibawah pohon hijau yang rindang
F035.jpg|3|Beberapa sepeda motor terparkir di depan bangunan dan pohon besar
F035.jpg|4|Beberapa motor terparkir di depan dan kanan sementara sebuah mobil terparkir jauh di depan
F036.jpg|0|Beberapa sepeda motor terparkir di area berbatu, dengan dua orang berjalan menuju kendaraan. Suasana tenang dan alami.
F036.jpg|1|Beberapa sepeda motor terparkir di area berbatu, sementara dua orang berjalan menuju kendaraan dalam suasana tenang.
F036.jpg|2|seseorang dengan tas ransel berjalan menuju area parkir
F036.jpg|3|Seseorang berjalan menuju area parkir sepeda motor yang dikelilingi pohon
F036.jpg|4|Beberapa orang sedang berjalan di depan sementara ada sebuah motor terparkir di depan dan beberapa motor terparkir jauh di depan kiri
F037.jpg|0|Beberapa sepeda motor terparkir di area berbatu, dikelilingi pepohonan dan bangunan modern. Suasana sejuk dan rapi.
F037.jpg|1|Area parkir dengan motor berjajar di bawah pepohonan. Sebuah mobil putih terparkir di kejauhan dekat tempat sampah kuning
F037.jpg|2|beberapa pohon rindang yang tumbuh di pinggir jalan 
F037.jpg|3|Beberapa sepeda motor parkir di bawah pohon dan di skeitar jalanan berpaving
F037.jpg|4|Beberapa motor teraprkir di sebelah kanan sementara beberapa mobil terlihat terparkir jauh di depan
F038.jpg|0|Beberapa sepeda motor terparkir di area berbatu, dikelilingi pepohonan dan suasana tenang.
F038.jpg|1|Deretan motor terparkir di area berpaving, beberapa di antaranya dilengkapi helm di atasnya
F038.jpg|2|beberapa sepeda motor parkir di sebelah kiri dan di belakang
F038.jpg|3|Beberapa sepeda motor parkir berjajar di dekat pohon
F038.jpg|4|Beberapa motor terparkir di depan kiri sementara jauh di depan juga terdapat beberapa motor terparkir
F039.jpg|0|Selamat datang di ruang inspirasi, di mana kreativitas dan kenyamanan bertemu dalam harmoni!
F039.jpg|1|Sebuah bangunan dengan pintu kaca berbingkai biru dan terdapat tangga abu-abu. Di depan, terdapat area parkir berpaving dengan beberapa motor terparkir.
F039.jpg|2|sebuah bangunan dengan pintu kaca, jendela, serta tangga berwarna abu-abu
F039.jpg|3|Sebuah sepeda motor parkir di depan bangunan yang memiliki tangga
F039.jpg|4|Jauh di depan terdapat pintu kaca dan tangga keramik sementara beberapa motor terparkir di depan dan depan kiri
F040.jpg|0|Beberapa sepeda motor terparkir di area berbatu, dengan helm di atas motor dan pepohonan di sekitarnya. Suasana tenang.
F040.jpg|1|Beberapa sepeda motor terparkir di area berpaving dengan helm di atas motor, dikelilingi pepohonan disekitarnya.
F040.jpg|2|motor dengan plat nomor 'L 2517 BAK' dan 2 helm berwarna hitam dan biru
F040.jpg|3|Beberapa sepeda motor parkir berjajar di dekat pohon
F040.jpg|4|Motor terparkir di depan sementara beberapa motor terparkir di depan kanan
F041.jpg|0|Area parkir dengan beberapa sepeda motor, dikelilingi pepohonan dan tanda selamat datang. Suasana sejuk dan alami.
F041.jpg|1|Area parkir berpaving dengan beberapa motor terparkir di sekitar tiang hitam-kuning. Terdapat pepohonan dan tulisan ikoma dibagian belakang
F041.jpg|2|area parkir IKOMA dengan besi pembatas berwarna hitam dan kuning
F041.jpg|3|Area parkir sepeda motor dengan rantai pembatas dan tulisan Ikoma di sekitarnya
F041.jpg|4|Beberapa motor terparkir jauh di lahan parkir paving depan dengan di kelilingi pepohonan
F042.jpg|0|Jalur pejalan kaki dengan pegangan tangan, dikelilingi pepohonan dan sepeda motor terparkir di sampingnya. Suasana nyaman.
F042.jpg|1|Jalur pejalan kaki yang nyaman dengan pegangan tangan, dikelilingi oleh pepohonan dan sepeda motor yang terparkir.
F042.jpg|2|lorong yang sedikit menanjak dengan pegangan yang menempel di dinding sebelah kanan
F042.jpg|3|Jalan berkeramik miring menaik sebagai jalur untuk kursi roda sekaligus ditandai sebagai jalur evakuasi
F042.jpg|4|Di sebelah kanan depan dan jauh di kanan depan terlihat beberapa motor terparkir sementara lorong dengan tralis besi terlihat di depan
F043.jpg|0|Area parkir dengan paving block, dikelilingi tanaman bambu dan pohon, menciptakan suasana alami dan tenang.
F043.jpg|1|Area parkir yang tenang dengan paving block, dikelilingi tanaman bambu dan pohon yang menciptakan suasana alami.
F043.jpg|2|tumbuhan hijau, rumput liar, serta lampu jalan memenuhi trotoar
F043.jpg|3|Pohon-pohon, lampu taman, dan rumput-rumput di tepi jalan berpaving
F043.jpg|4|Di depan terlihat pepohonan di dekat lahan parkir paving
F044.jpg|0|Area parkir yang dikelilingi pepohonan, dengan beberapa sepeda motor terparkir dan tanda selamat datang.
F044.jpg|1|Area parkir berpaving dengan beberapa motor terparkir di dekat tiang hitam-kuning. Di bagian belakang, terdapat pepohonan rimbun dan tulisan 'Ikoma' 
F044.jpg|2|tempat parkir motor IKOMA yang berisikan beberapa motor
F044.jpg|3|Area parkir sepeda motor dengan tulisan Ikoma dan rantai pembatas serta dikelilingi pohon besar
F044.jpg|4|Jauh di depan terlihat pepohonan yang mengelilingi lahan parkir sementara jauh di depan juga terlihat banyak motor terparkir
F045.jpg|0|Area parkir dengan paving block, dikelilingi tanaman bambu dan pohon, menciptakan suasana alami yang tenang.
F045.jpg|1|Area parkir yang dikelilingi tanaman bambu dan pohon, dengan paving block yang menciptakan suasana alami dan tenang.
F045.jpg|2|trotoar yang ditumbuhi rumput liar terlihat kurang terawat
F045.jpg|3|Jalan berpaving yang dikelilingi pohon besar, rumput-rumput, dan lampu taman
F045.jpg|4|Di depan terlihat pepohonan di dekat lahan parkir paving
F046.jpg|0|Jalur pejalan kaki dengan pegangan tangan, dikelilingi dinding dan suasana tenang, mengarah ke area terbuka.
F046.jpg|1|Jalur pejalan kaki yang tenang dengan pegangan tangan, dikelilingi dinding dan mengarah ke area terbuka.
F046.jpg|2|sebuah lororng yang sedikit gelap dengan besi railing di sebelah kiri
F046.jpg|3|Jalan miring berkeramik dengan pegangan tangan sebagai jalur untuk kursi roda
F046.jpg|4|Terlihat sebuah lorong di depan dengan tralis besi di sebelah kiri dan kanan
F047.jpg|0|Jelajahi jalur ini menuju petualangan baru, di mana kenyamanan bertemu keindahan alam!
F047.jpg|1|Jalur pejalan kaki dengan pegangan hitam di sepanjang dinding putih. Di sebelah kanan, area parkir dengan beberapa motor di bawah pepohonan
F047.jpg|2|sebuah dinding berwarna putih yang cukup rendah dengan besi pegangan berwarna hitam
F047.jpg|3|Jalan miring menaik yang di dindingnya terdapat tanda jalur evakuasi
F047.jpg|4|Beberapa motor terlihat di kanan depan dan jauh di kanan depan sementara di sisi kiri terlihat sebuah lorong dengan tralis besi
F048.jpg|0|Temukan kesegaran dalam setiap tetes, karena kebersihan dimulai dari sini!
F048.jpg|1|Wastafel putih menempel di dinding abu-abu dengan sabun cair di atasnya. Di sisi kanan, terdapat pagar besi dan beberapa batu berserakan di lantai
F048.jpg|2|wastafel dari keramik berwarna putih dengan keran dan saluran air dari stainless steel serta botol sabun dari plastik
F048.jpg|3|Wastafel berwarna putih menempel di dinding berkeramik yang juga terdapat sabun cuci tangan di atasnya
F048.jpg|4|Wastafel menempel di tembok di depan dengan kran dan botol sabun di atas nya sementara tralis besi terlihat di sebelah kanan
F049.jpg|0|Area dengan tangga, wastafel, dan jalur pejalan kaki, menciptakan suasana yang fungsional dan nyaman.
F049.jpg|1|Tangga abu-abu dan jalur pejalan kaki dengan pegangan hitam mengarah ke pintu masuk bangunan. Di tengah, wastafel putih menempel di dinding dengan sabun cair di atasnya
F049.jpg|2|tempat cuci tangan yang terletak di samping tangga kecil berwarna abu-abu
F049.jpg|3|Area luar bangunan yang memiliki tangga naik di sisi kiri, jalur kursi roda naik di sisi kanan, dan wastafel di tengahnya
F049.jpg|4|Jauh di depan terlihat  wastafel menempel di tembok dengan dengan kran dan botol sabun di atas nya sementara tangga keramik berada di kiri dan lorong dengan tralis besi berada di kanan 
F050.jpg|0|Terdapat wastafel putih di samping tangga, dengan sabun cair di atasnya, menciptakan suasana bersih dan fungsional.
F050.jpg|1|Wastafel putih yang bersih, dilengkapi sabun cair, terletak di samping tangga, menciptakan suasana teratur dan fungsional.
F050.jpg|2|tangga dengan 4 anak tangga berwarna abu-abu gelap di samping kiri wastafel
F050.jpg|3|Wastafel putih menempel di dinding abu-abu di luar bangunan yang memiliki tangga naik
F050.jpg|4|Wastafel menempel di tembok di depan kanan dengan kran dan botol sabun di atas nya sementara tangga keramik berada di depan
F051.jpg|0|Sebuah mobil putih terparkir di area berbatu, dikelilingi suasana tenang dan bangunan modern.
F051.jpg|1|Sebuah mobil putih terparkir di area berpaving. Di sisi kanan, terdapat bangunan dengan tulisan 'Creative Co-Working Space' dan anak tangga menuju pintu masuk
F051.jpg|2|sebuah mobil berwarna putih parkir di depan gedung Creative Co Working Space
F051.jpg|3|Mobil berwarna putih parkir di depan bangunan bertuliskan "Creative Co Working Space"
F051.jpg|4|Beberapa mobil tampak di depan sementara tangga keramik terlihat jauh di kanan depan 
F052.jpg|0|Tangga dari ubin abu-abu mengarah ke area pintu masuk yang modern, dikelilingi paving block. Suasana rapi dan fungsional.
F052.jpg|1|Tangga ubin abu-abu yang bersih mengarah ke pintu masuk modern, dikelilingi paving block yang teratur.
F052.jpg|2|paving jalan yang sedikit basah karena air hujan
F052.jpg|3|Tangga di teras bangunan yang terdiri dari empat anak tangga naik
F052.jpg|4|Hamparan tangga keramik tampak di depan sementara hamparan paving berada di depan 
F053.jpg|0|Wastafel putih sederhana dengan sabun cair di sampingnya, menonjolkan fungsionalitas dalam suasana bersih.
F053.jpg|1|Wastafel putih menempel di dinding abu-abu, dengan keran perak dan sabun cair hijau di atasnya.
F053.jpg|2|wastafel tempat untuk mencuci tangan dilengkapi dengan sebotol sabun berwarna hijau
F053.jpg|3|Wastafel putih menempel di dinding berkeramik dan ada sabun cuci tangan di atasnya
F053.jpg|4|Wastafel menempel di tembok di depan dengan kran dan botol sabun di atas nya sementara tralis besi terlihat di sebelah kanan
F054.jpg|0|Dua mobil terparkir di depan ruang kerja kreatif, dikelilingi suasana hijau dan bangunan modern yang menarik.
